id_beneficiaire,nom,sexe,age,region,province,statut,taille_menage,type_aide,montant_fcfa,nb_distributions,score_vulnerabilite,mois
2764,Abdoul Diallo,Masculin,70.0,Sahel,Soum,Déplacé interne,1,Aide alimentaire,31736.0,3,85,4
878,Aissata Tapsoba,Féminin,53.0,Sahel,Soum,Communauté hôte,6,Kit de survie,85635.0,3,71,4
1920,Oumarou Zongo,Masculin,69.0,Boucle du Mouhoun,Mouhoun,Déplacé interne,8,Soutien médical,36145.0,3,91,3
1885,Abdoul Bambara,Masculin,25.0,Nord,Zondoma,Déplacé interne,5,Soutien médical,35314.0,5,79,4
2201,Safi Sawadogo,Féminin,35.0,Sahel,Oudalan,Déplacé interne,9,Kit de survie,77944.0,1,80,11
99,Yacouba Ouedraogo,Masculin,56.0,Sahel,Oudalan,Réfugié,4,Aide alimentaire,56421.0,5,86,10
2684,Mamadou Sanon,Masculin,58.0,Est,Gnagna,Réfugié,9,Aide alimentaire,57839.0,6,84,12
2558,Drissa Kone,Masculin,43.0,Boucle du Mouhoun,Nayala,Déplacé interne,10,Kit de survie,78775.0,1,76,10
254,Oumarou Kabore,Masculin,18.0,Sahel,Séno,Réfugié,1,Kit de survie,70705.0,6,76,11
104,Aissata Zongo,Féminin,63.0,Sahel,Séno,Communauté hôte,1,Soutien médical,35793.0,6,55,4
1446,Boureima Traore,Masculin,49.0,Boucle du Mouhoun,Banwa,Communauté hôte,3,Soutien médical,29367.0,2,39,8
1444,Hamidou Dabre,Masculin,38.0,Sahel,Oudalan,Réfugié,1,Aide alimentaire,49919.0,6,68,12
1649,Aminata Nana,Féminin,72.0,Sahel,Soum,Réfugié,7,Kit de survie,47259.0,6,100,6
587,Seydou Tapsoba,Masculin,70.0,Centre,Oubritenga,Retourné,9,Soutien médical,25105.0,5,81,1
628,Safi Sawadogo,Féminin,58.0,Est,Tapoa,Réfugié,11,Soutien médical,24512.0,3,80,2
1697,Ibrahim Kabore,Masculin,69.0,Sahel,Soum,Communauté hôte,2,Aide alimentaire,43324.0,5,63,12
2102,Aissata Bambara,Féminin,26.0,Sahel,Oudalan,Communauté hôte,2,Soutien médical,23215.0,6,53,2
2200,Adama Coulibaly,Masculin,30.0,Est,Gnagna,Réfugié,1,Abri d'urgence,63515.0,7,58,5
404,Aminata Dabre,Féminin,41.0,Nord,Loroum,Réfugié,11,Abri d'urgence,147520.0,2,83,9
1155,Binta Nana,Féminin,58.0,Centre,Kadiogo,Communauté hôte,10,Aide alimentaire,39814.0,3,45,1
2256,Fatima Nana,Féminin,52.0,Est,Gourma,Déplacé interne,11,Abri d'urgence,128051.0,3,76,10
1683,Salamata Ouedraogo,Féminin,24.0,Est,Tapoa,Déplacé interne,4,Aide alimentaire,69841.0,2,84,9
2057,Salif Kone,Masculin,46.0,Centre,Kadiogo,Déplacé interne,7,Kit de survie,76725.0,1,70,1
2699,Aissata Toe,Féminin,65.0,Est,Gnagna,Retourné,10,Aide alimentaire,39856.0,6,93,1
453,Boureima Nana,Masculin,46.0,Est,Gnagna,Communauté hôte,6,Aide alimentaire,38063.0,4,58,8
2302,Aissata Sanon,Féminin,31.0,Est,Tapoa,Déplacé interne,10,Abri d'urgence,89189.0,2,86,5
1328,Salamata Traore,Féminin,44.0,Boucle du Mouhoun,Nayala,Réfugié,9,Kit de survie,85065.0,6,71,10
2050,Adama Ilboudo,Masculin,32.0,Centre,Ganzourgou,Communauté hôte,3,Kit de survie,81424.0,6,30,4
881,Mamadou Nana,Masculin,24.0,Nord,Zondoma,Déplacé interne,2,Kit de survie,106515.0,7,66,5
2766,Binta Zongo,Féminin,57.0,Centre,Oubritenga,Déplacé interne,8,Aide alimentaire,51233.0,6,72,2
624,Salamata Kone,Féminin,64.0,Centre,Ganzourgou,Réfugié,5,Aide alimentaire,37260.0,5,89,4
2394,Adama Sawadogo,Masculin,55.0,Boucle du Mouhoun,Nayala,Retourné,2,Aide alimentaire,43142.0,7,35,5
2631,Aissata Dabre,Féminin,23.0,Est,Gnagna,Retourné,9,Soutien médical,14657.0,5,79,1
1788,Aminata Ouedraogo,Féminin,39.0,Centre,Oubritenga,Déplacé interne,11,Aide alimentaire,25078.0,2,77,8
263,Rasmane Tapsoba,Masculin,35.0,Est,Tapoa,Réfugié,4,Abri d'urgence,112403.0,3,76,11
1635,Fatima Bambara,Féminin,60.0,Centre,Ganzourgou,Réfugié,1,Abri d'urgence,94247.0,5,72,2
1439,Mamadou Bambara,Masculin,59.0,Est,Gourma,Communauté hôte,4,Aide alimentaire,35344.0,2,58,3
2199,Maimouna Coulibaly,Féminin,21.0,Nord,Zondoma,Communauté hôte,10,Aide alimentaire,29551.0,3,58,12
1970,Rasmane Traore,Masculin,22.0,Sahel,Soum,Communauté hôte,1,Aide alimentaire,48198.0,7,47,7
2521,Rokia Sawadogo,Féminin,35.0,Sahel,Séno,Déplacé interne,11,Aide alimentaire,58597.0,1,94,10
1803,Mamadou Traore,Masculin,46.0,Boucle du Mouhoun,Mouhoun,Déplacé interne,2,Aide alimentaire,32566.0,5,54,10
641,Drissa Kabore,Masculin,32.0,Sahel,Séno,Retourné,5,Soutien médical,24716.0,7,78,9
2386,Fatoumata Zongo,Féminin,35.0,Boucle du Mouhoun,Mouhoun,Réfugié,9,Aide alimentaire,46862.0,6,84,9
2599,Drissa Traore,Masculin,48.0,Sahel,Oudalan,Retourné,1,Kit de survie,69194.0,5,49,2
2687,Hamidou Diallo,Masculin,51.0,Centre,Oubritenga,Déplacé interne,7,Kit de survie,72441.0,5,68,8
1960,Assita Zongo,Féminin,64.0,Boucle du Mouhoun,Nayala,Retourné,4,Abri d'urgence,92802.0,7,67,4
489,Clarisse Diallo,Féminin,29.0,Boucle du Mouhoun,Nayala,Réfugié,2,Abri d'urgence,120446.0,4,56,10
1844,Aissata Zongo,Féminin,61.0,Centre,Oubritenga,Déplacé interne,6,Aide alimentaire,48155.0,5,90,10
1735,Souleymane Kone,Masculin,73.0,Est,Gnagna,Communauté hôte,9,Kit de survie,91802.0,3,87,1
147,Kadiatou Traore,Féminin,50.0,Sahel,Séno,Déplacé interne,6,Soutien médical,24133.0,2,80,1
1535,Yacouba Sanon,Masculin,21.0,Sahel,Soum,Déplacé interne,8,Abri d'urgence,123009.0,7,91,10
1987,Zeinabou Ilboudo,Féminin,41.0,Nord,Zondoma,Communauté hôte,8,Soutien médical,35099.0,1,45,6
1370,Mamadou Kone,Masculin,54.0,Centre,Kadiogo,Réfugié,5,Kit de survie,71714.0,4,75,1
2451,Mamadou Traore,Masculin,40.0,Sahel,Oudalan,Communauté hôte,3,Kit de survie,79209.0,6,54,1
2783,Kadiatou Kabore,Féminin,43.0,Nord,Yatenga,Communauté hôte,8,Kit de survie,83894.0,1,55,10
660,Rokia Kabore,Féminin,73.0,Est,Gourma,Déplacé interne,9,Kit de survie,52377.0,5,96,2
1795,Seydou Tapsoba,Masculin,40.0,Sahel,Séno,Communauté hôte,7,Soutien médical,25452.0,4,68,10
2512,Kadiatou Dabre,Féminin,73.0,Est,Gourma,Déplacé interne,10,Kit de survie,94386.0,7,100,5
187,Clarisse Sawadogo,Féminin,18.0,Centre,Kadiogo,Réfugié,4,Aide alimentaire,38555.0,6,79,2
1148,Rokia Coulibaly,Féminin,47.0,Est,Tapoa,Communauté hôte,8,Aide alimentaire,45051.0,1,56,5
609,Zeinabou Dabre,Féminin,57.0,Centre,Kadiogo,Réfugié,4,Kit de survie,58173.0,1,67,4
2192,Clarisse Nana,Féminin,37.0,Est,Gourma,Communauté hôte,2,Aide alimentaire,25814.0,1,43,5
1931,Mariam Tapsoba,Féminin,52.0,Centre,Oubritenga,Retourné,7,Aide alimentaire,37398.0,7,68,11
198,Zeinabou Diallo,Féminin,31.0,Sahel,Séno,Retourné,4,Soutien médical,25923.0,3,64,1
2328,Souleymane Coulibaly,Masculin,44.0,Centre,,Déplacé interne,10,Kit de survie,83145.0,7,71,6
294,Adama Coulibaly,Masculin,30.0,Nord,Zondoma,Communauté hôte,2,Soutien médical,17530.0,1,26,5
767,Salamata Zongo,Féminin,50.0,Est,Gourma,Communauté hôte,3,Soutien médical,17198.0,4,44,2
401,Mamadou Nana,Masculin,37.0,Est,Tapoa,Réfugié,3,Aide alimentaire,40959.0,7,79,11
123,Moussa Coulibaly,Masculin,32.0,Nord,Loroum,Déplacé interne,5,Soutien médical,29117.0,7,69,2
203,Salif Sawadogo,Masculin,36.0,Sahel,Soum,Communauté hôte,11,Aide alimentaire,60731.0,3,61,6
836,Drissa Diallo,Masculin,55.0,Sahel,Oudalan,Réfugié,10,Aide alimentaire,36292.0,6,99,3
2295,Oumarou Ouedraogo,Masculin,47.0,Centre,Ganzourgou,Réfugié,5,Kit de survie,66691.0,5,77,2
1440,Safi Diallo,Féminin,66.0,Sahel,Oudalan,Déplacé interne,6,Kit de survie,72158.0,4,100,8
1734,Issouf Traore,Masculin,69.0,Sahel,Soum,Déplacé interne,2,Aide alimentaire,56175.0,1,91,11
1696,Mamadou Nana,Masculin,54.0,Est,,Communauté hôte,6,Soutien médical,31949.0,2,68,1
1708,Hamidou Zongo,Masculin,50.0,Centre,Oubritenga,Réfugié,7,Aide alimentaire,62898.0,7,83,9
2762,Salif Tapsoba,Masculin,74.0,Boucle du Mouhoun,Mouhoun,Réfugié,9,Aide alimentaire,47742.0,2,100,7
1154,Fatoumata Dabre,Féminin,51.0,Centre,,Communauté hôte,10,Kit de survie,58053.0,5,45,3
1662,Zeinabou Kone,Féminin,42.0,Sahel,Oudalan,Retourné,3,Aide alimentaire,38145.0,5,61,6
2433,Mariam Kabore,Féminin,41.0,Est,Gourma,Déplacé interne,10,Soutien médical,32913.0,2,85,1
1760,Fatima Ilboudo,Féminin,37.0,Boucle du Mouhoun,Mouhoun,Communauté hôte,8,Kit de survie,97292.0,5,52,7
855,Mamadou Dabre,Masculin,31.0,Centre,Ganzourgou,Réfugié,9,Soutien médical,32453.0,3,84,4
1590,Kadiatou Ilboudo,Féminin,27.0,Centre,Ganzourgou,Déplacé interne,6,Aide alimentaire,39283.0,2,75,7
2268,Binta Zongo,Féminin,51.0,Sahel,Oudalan,Communauté hôte,7,Aide alimentaire,37940.0,2,69,8
642,Ibrahim Sanon,Masculin,36.0,Sahel,Séno,Déplacé interne,2,Aide alimentaire,37205.0,4,70,5
2,Maimouna Kabore,Féminin,39.0,Boucle du Mouhoun,Mouhoun,Retourné,6,Soutien médical,18195.0,2,67,12
2161,Aminata Diallo,Féminin,74.0,Sahel,Séno,Déplacé interne,9,Aide alimentaire,56630.0,2,100,3
699,Yacouba Coulibaly,Masculin,62.0,Centre,Kadiogo,Déplacé interne,5,Aide alimentaire,33557.0,4,90,11
1637,Hamidou Ilboudo,Masculin,29.0,Sahel,Oudalan,Communauté hôte,8,Kit de survie,106457.0,3,61,3
1292,Moussa Coulibaly,Masculin,40.0,Sahel,Soum,Retourné,10,Soutien médical,25608.0,6,84,7
2710,Salif Dabre,Masculin,57.0,Sahel,Soum,Déplacé interne,10,Abri d'urgence,102573.0,1,81,9
2490,Salif Tapsoba,Masculin,,Est,Tapoa,Réfugié,11,Aide alimentaire,66158.0,2,100,12
1521,Oumarou Toe,Masculin,68.0,Est,Tapoa,Communauté hôte,8,Abri d'urgence,180652.0,6,85,2
1854,Haoua Ilboudo,Féminin,24.0,Nord,Zondoma,Réfugié,10,Aide alimentaire,39730.0,5,94,12
1137,Aminata Ilboudo,Féminin,43.0,Sahel,Séno,Communauté hôte,1,Aide alimentaire,45855.0,7,40,8
2747,Aminata Kone,Féminin,49.0,Centre,Kadiogo,Communauté hôte,1,Kit de survie,56107.0,6,22,5
1632,Yacouba Dabre,Masculin,44.0,Sahel,Séno,Communauté hôte,1,Aide alimentaire,36544.0,2,48,7
1999,Rasmane Kone,Masculin,41.0,Centre,Kadiogo,Réfugié,2,Kit de survie,83314.0,7,64,8
664,Salif Ouedraogo,Masculin,33.0,Est,Gourma,Réfugié,5,Soutien médical,23187.0,1,89,1
684,Aminata Bambara,Féminin,52.0,Boucle du Mouhoun,Mouhoun,Déplacé interne,5,Abri d'urgence,151894.0,2,66,9
1258,Fatoumata Zongo,Féminin,39.0,Centre,Kadiogo,Réfugié,2,Soutien médical,23612.0,4,51,9
318,Oumarou Dabre,Masculin,36.0,Centre,Kadiogo,Déplacé interne,4,Kit de survie,103224.0,1,64,2
649,Rokia Zongo,Féminin,73.0,Est,Gnagna,Communauté hôte,3,Kit de survie,74948.0,4,69,2
1435,Souleymane Sanon,Masculin,68.0,Centre,Ganzourgou,Déplacé interne,3,Abri d'urgence,111279.0,6,76,10
1480,Seydou Nana,Masculin,63.0,Sahel,Soum,Réfugié,2,Kit de survie,72980.0,2,97,1
710,Fatoumata Toe,Féminin,66.0,Centre,Kadiogo,Réfugié,11,Soutien médical,29161.0,2,93,9
1283,Assita Sanon,Féminin,65.0,Est,Tapoa,Retourné,9,Soutien médical,24799.0,1,96,8
1769,Mamadou Nana,Masculin,60.0,Centre,Kadiogo,Réfugié,5,Soutien médical,15703.0,7,99,10
973,Haoua Tapsoba,Féminin,71.0,Sahel,Oudalan,Déplacé interne,8,Abri d'urgence,-1000.0,7,100,9
2676,Hamidou Diallo,Masculin,20.0,Sahel,Oudalan,Réfugié,7,Soutien médical,32464.0,3,100,5
1307,Haoua Sawadogo,Féminin,66.0,Boucle du Mouhoun,Banwa,Déplacé interne,7,Abri d'urgence,123202.0,4,97,11
1401,Moussa Dabre,Masculin,43.0,Nord,Zondoma,Déplacé interne,5,Aide alimentaire,33397.0,1,71,11
1409,Safi Diallo,Féminin,68.0,Centre,Oubritenga,Réfugié,4,Soutien médical,28463.0,5,81,12
2238,Boureima Sawadogo,Masculin,35.0,Boucle du Mouhoun,Banwa,Réfugié,1,Abri d'urgence,129956.0,3,59,2
1497,Maimouna Coulibaly,Féminin,33.0,Centre,Ganzourgou,Déplacé interne,2,Aide alimentaire,41779.0,1,47,1
2039,Boureima Nana,Masculin,56.0,Centre,Ganzourgou,Communauté hôte,2,Aide alimentaire,65608.0,5,31,7
1530,Kadiatou Tapsoba,Féminin,25.0,Nord,Loroum,Déplacé interne,10,Soutien médical,34530.0,2,84,8
1664,Aissata Toe,Féminin,71.0,Centre,Kadiogo,Réfugié,2,Aide alimentaire,45376.0,6,78,3
1355,Aminata Sanon,Féminin,47.0,Sahel,Oudalan,Communauté hôte,9,Abri d'urgence,72092.0,3,64,9
2772,Issouf Zongo,Masculin,26.0,Centre,Ganzourgou,Retourné,1,Kit de survie,72642.0,3,36,4
2791,Zeinabou Sawadogo,Féminin,68.0,Sahel,Soum,Communauté hôte,1,Aide alimentaire,44086.0,2,63,6
1644,Assita Ouedraogo,Féminin,63.0,Sahel,Soum,Retourné,11,Soutien médical,43236.0,6,93,5
1052,Zeinabou Traore,Féminin,66.0,Centre,Ganzourgou,Déplacé interne,11,Aide alimentaire,53829.0,4,90,7
796,Aminata Coulibaly,Féminin,28.0,Est,Gourma,Déplacé interne,9,Soutien médical,28476.0,7,79,12
1598,Seydou Sawadogo,Masculin,43.0,Centre,Oubritenga,Retourné,2,Kit de survie,36508.0,2,43,5
2605,Boureima Nana,Masculin,44.0,Sahel,Séno,Réfugié,9,Aide alimentaire,37928.0,7,98,11
2626,Aminata Zongo,Féminin,68.0,Est,Tapoa,Déplacé interne,11,Soutien médical,40098.0,4,100,7
1820,Issouf Toe,Masculin,51.0,Nord,Yatenga,Déplacé interne,9,Kit de survie,81048.0,4,74,12
1723,Issouf Tapsoba,Masculin,33.0,Nord,Loroum,Réfugié,2,Aide alimentaire,37827.0,6,59,4
1184,Safi Tapsoba,Féminin,32.0,Centre,Kadiogo,Réfugié,8,Soutien médical,28920.0,6,75,5
2573,Ibrahim Nana,Masculin,56.0,Sahel,Soum,Déplacé interne,8,Kit de survie,89320.0,5,86,6
1060,Aissata Nana,Féminin,20.0,Nord,Loroum,Retourné,5,Kit de survie,,3,69,11
541,Zeinabou Toe,Féminin,56.0,Nord,Yatenga,Réfugié,7,Kit de survie,55224.0,6,75,9
1679,Oumarou Kabore,Masculin,41.0,Est,Gnagna,Communauté hôte,7,Abri d'urgence,99141.0,3,61,7
2737,Haoua Diallo,Féminin,44.0,Centre,Kadiogo,Réfugié,9,Soutien médical,11215.0,4,83,9
2533,Abdoul Sawadogo,Masculin,21.0,Centre,Kadiogo,Retourné,9,Aide alimentaire,54847.0,4,75,12
1758,Assita Bambara,Féminin,47.0,Est,Tapoa,Réfugié,7,Aide alimentaire,32013.0,7,90,6
1924,Rasmane Diallo,Masculin,45.0,Sahel,Séno,Déplacé interne,10,Kit de survie,88524.0,4,88,10
96,Zeinabou Diallo,Féminin,40.0,Nord,Zondoma,Déplacé interne,8,Soutien médical,34695.0,6,75,11
1021,Kadiatou Toe,Féminin,51.0,Sahel,Séno,Déplacé interne,6,Aide alimentaire,29749.0,3,83,12
564,Adama Zongo,Masculin,52.0,Sahel,Soum,Déplacé interne,11,Soutien médical,22733.0,3,88,4
864,Hamidou Nana,Masculin,73.0,Centre,Oubritenga,Communauté hôte,5,Soutien médical,27427.0,2,65,8
1485,Adama Dabre,Masculin,46.0,Est,Gnagna,Retourné,4,Aide alimentaire,33575.0,7,64,6
1882,Salamata Zongo,Féminin,67.0,Centre,Ganzourgou,Communauté hôte,10,Aide alimentaire,34574.0,4,73,4
1039,Seydou Kabore,Masculin,26.0,Boucle du Mouhoun,Nayala,Communauté hôte,1,Aide alimentaire,48663.0,5,32,11
207,Oumarou Tapsoba,Masculin,54.0,Boucle du Mouhoun,Mouhoun,Déplacé interne,5,Kit de survie,75989.0,1,61,6
393,Oumarou Toe,Masculin,21.0,Boucle du Mouhoun,Nayala,Réfugié,7,Soutien médical,39455.0,5,90,10
871,Souleymane Toe,Masculin,23.0,Centre,Kadiogo,Réfugié,6,Aide alimentaire,53938.0,3,87,7
398,Oumarou Bambara,Masculin,31.0,Nord,Loroum,Réfugié,8,Aide alimentaire,38912.0,7,70,2
2731,Rokia Diallo,Féminin,61.0,Sahel,Soum,Communauté hôte,6,Aide alimentaire,65240.0,7,88,9
1029,Ibrahim Kone,Masculin,24.0,Nord,Yatenga,Déplacé interne,3,Kit de survie,87836.0,3,63,1
2691,Haoua Kone,Féminin,68.0,Centre,Ganzourgou,Réfugié,10,Soutien médical,36527.0,6,96,7
1486,Moussa Bambara,Masculin,21.0,Est,Tapoa,Réfugié,6,Kit de survie,82328.0,7,100,8
2661,Yacouba Dabre,Masculin,71.0,Nord,Zondoma,Communauté hôte,10,Kit de survie,75730.0,7,66,10
961,Issouf Nana,Masculin,55.0,Centre,Ganzourgou,Réfugié,4,Aide alimentaire,34957.0,7,72,9
1571,Binta Nana,Féminin,19.0,Centre,Kadiogo,Déplacé interne,1,Kit de survie,46889.0,1,52,5
1896,Salamata Zongo,Féminin,21.0,Nord,Zondoma,Retourné,10,Kit de survie,97625.0,1,75,4
2147,Salif Kabore,Masculin,35.0,Est,Gourma,Réfugié,11,Kit de survie,60968.0,2,93,6
805,Rasmane Ouedraogo,Masculin,28.0,Centre,Ganzourgou,Déplacé interne,11,Aide alimentaire,47519.0,1,79,1
1752,Mamadou Kabore,Masculin,21.0,Centre,Oubritenga,Communauté hôte,9,Aide alimentaire,30910.0,6,55,10
2455,Salamata Ilboudo,Féminin,32.0,Nord,Zondoma,Déplacé interne,7,Aide alimentaire,56053.0,1,79,7
503,Oumarou Kone,Masculin,51.0,Est,Gourma,Communauté hôte,1,Aide alimentaire,39369.0,2,30,11
780,Salamata Zongo,Féminin,19.0,Sahel,Soum,Déplacé interne,8,Abri d'urgence,75699.0,7,100,9
1864,Mariam Ouedraogo,Féminin,36.0,Nord,Yatenga,Déplacé interne,6,Soutien médical,24321.0,3,70,8
201,Haoua Nana,Féminin,46.0,Est,Gnagna,Déplacé interne,5,Kit de survie,84379.0,3,71,6
2183,Salif Toe,Masculin,44.0,Est,Tapoa,Réfugié,4,Aide alimentaire,41736.0,1,83,2
2089,Safi Dabre,Féminin,51.0,Centre,Oubritenga,Retourné,6,Aide alimentaire,37847.0,3,61,6
2279,Rokia Tapsoba,Féminin,39.0,Sahel,Oudalan,Réfugié,11,Aide alimentaire,53531.0,5,91,2
1797,Assita Bambara,Féminin,72.0,Est,Tapoa,Réfugié,8,Aide alimentaire,71646.0,1,100,12
379,Fatima Nana,Féminin,56.0,Nord,Zondoma,Réfugié,3,Abri d'urgence,95809.0,1,66,11
2337,Ibrahim Zongo,Masculin,63.0,Est,Gnagna,Communauté hôte,9,Aide alimentaire,32514.0,2,89,9
419,Haoua Ilboudo,Féminin,67.0,Est,Gourma,Réfugié,10,Kit de survie,78892.0,3,100,7
1699,Aissata Sawadogo,Féminin,31.0,Sahel,Oudalan,Déplacé interne,3,Aide alimentaire,55310.0,4,74,2
392,Moussa Zongo,Masculin,53.0,Boucle du Mouhoun,Nayala,Réfugié,8,Aide alimentaire,56881.0,1,72,10
2641,Hamidou Toe,Masculin,48.0,Sahel,Séno,Déplacé interne,5,Soutien médical,23114.0,3,79,10
1523,Oumarou Kone,Masculin,25.0,Est,Tapoa,Réfugié,3,Aide alimentaire,51234.0,5,79,6
1163,Hamidou Sawadogo,Masculin,33.0,Centre,Oubritenga,Déplacé interne,10,Kit de survie,78681.0,4,76,8
1496,Fatima Dabre,Féminin,44.0,Sahel,Oudalan,Réfugié,4,Kit de survie,73010.0,2,85,2
2696,Binta Bambara,Féminin,32.0,Sahel,Séno,Déplacé interne,3,Soutien médical,37164.0,6,79,6
2028,Rokia Toe,Féminin,18.0,Centre,Oubritenga,Déplacé interne,4,Kit de survie,57600.0,6,69,2
1153,Maimouna Sawadogo,Féminin,66.0,Boucle du Mouhoun,Banwa,Déplacé interne,1,Aide alimentaire,70974.0,4,67,10
1368,Assita Dabre,Féminin,30.0,Centre,Oubritenga,Communauté hôte,8,Kit de survie,97215.0,6,55,7
2569,Mariam Nana,Féminin,50.0,Nord,Zondoma,Retourné,9,Kit de survie,61402.0,1,59,11
65,Souleymane Kabore,Masculin,46.0,Sahel,Oudalan,Communauté hôte,4,Soutien médical,33235.0,5,56,3
2063,Kadiatou Sanon,Féminin,58.0,Centre,Kadiogo,Réfugié,5,Kit de survie,40918.0,7,68,4
1181,Zeinabou Tapsoba,Féminin,-5.0,Nord,Zondoma,Déplacé interne,7,Aide alimentaire,48010.0,1,79,11
493,Hamidou Dabre,Masculin,23.0,Sahel,Soum,Communauté hôte,10,Soutien médical,23474.0,3,74,3
380,Rasmane Kabore,Masculin,44.0,Est,Gnagna,Communauté hôte,7,Abri d'urgence,112418.0,1,64,8
2236,Kadiatou Ilboudo,Féminin,18.0,Sahel,Oudalan,Réfugié,2,Abri d'urgence,121578.0,6,81,5
764,Zeinabou Sawadogo,Féminin,52.0,Sahel,Oudalan,Réfugié,4,Kit de survie,96805.0,5,79,1
2265,Fatoumata Bambara,Féminin,32.0,Est,Gnagna,Réfugié,11,Soutien médical,23960.0,7,82,10
792,Safi Ilboudo,Féminin,26.0,Centre,Ganzourgou,Communauté hôte,9,Abri d'urgence,123601.0,2,53,7
1077,Salif Dabre,Masculin,48.0,Centre,Kadiogo,Réfugié,2,Abri d'urgence,116412.0,7,51,11
879,Souleymane Ouedraogo,Masculin,74.0,Nord,Yatenga,Communauté hôte,9,Kit de survie,95308.0,4,66,6
338,Kadiatou Zongo,Féminin,62.0,Est,Gourma,Communauté hôte,1,Aide alimentaire,50237.0,7,64,4
2344,Adama Bambara,Masculin,30.0,Nord,Yatenga,Déplacé interne,5,Aide alimentaire,36658.0,3,65,8
1017,Abdoul Toe,Masculin,61.0,Sahel,Séno,Déplacé interne,11,Aide alimentaire,59774.0,4,100,8
1276,Moussa Dabre,Masculin,72.0,Est,Gnagna,Déplacé interne,2,Kit de survie,94760.0,5,80,3
456,Aissata Coulibaly,Féminin,34.0,Centre,Oubritenga,Déplacé interne,7,Soutien médical,20222.0,4,70,7
816,Haoua Sanon,Féminin,45.0,Centre,Oubritenga,Réfugié,2,Kit de survie,80280.0,5,62,5
2318,Salif Tapsoba,Masculin,47.0,Sahel,Soum,Déplacé interne,8,Aide alimentaire,30104.0,3,82,1
996,Ibrahim Traore,Masculin,24.0,Est,Gnagna,Réfugié,11,Aide alimentaire,36204.0,7,99,8
1982,Mariam Nana,Féminin,54.0,Centre,Oubritenga,Déplacé interne,4,Aide alimentaire,50232.0,4,57,3
202,Salif Nana,Masculin,64.0,Nord,Loroum,Déplacé interne,10,Soutien médical,30242.0,5,94,11
162,Fatoumata Dabre,Féminin,52.0,Sahel,Soum,Déplacé interne,8,Aide alimentaire,50559.0,1,85,7
1580,Haoua Ouedraogo,Féminin,41.0,Sahel,Soum,Déplacé interne,6,Kit de survie,48590.0,7,91,10
2450,Moussa Diallo,Masculin,42.0,Sahel,Soum,Réfugié,5,Aide alimentaire,57917.0,5,91,12
703,Abdoul Diallo,Masculin,68.0,Boucle du Mouhoun,Nayala,Déplacé interne,4,Abri d'urgence,89795.0,2,75,8
1501,Assita Coulibaly,Féminin,39.0,Centre,Kadiogo,Communauté hôte,1,Soutien médical,29860.0,1,30,1
1130,Salif Ouedraogo,Masculin,20.0,Centre,Ganzourgou,Communauté hôte,5,Aide alimentaire,42792.0,2,62,6
2614,Fatoumata Kone,Féminin,65.0,Centre,Ganzourgou,Déplacé interne,8,Aide alimentaire,46447.0,4,96,4
1022,Abdoul Traore,Masculin,31.0,Sahel,Séno,Retourné,1,Kit de survie,76997.0,6,57,7
1586,Ibrahim Bambara,Masculin,19.0,Est,Tapoa,Communauté hôte,9,Soutien médical,34957.0,6,67,10
1956,Aissata Ilboudo,Féminin,23.0,Nord,Zondoma,Réfugié,8,Soutien médical,37566.0,7,92,9
2254,Aissata Ouedraogo,Féminin,42.0,Centre,Kadiogo,Communauté hôte,10,Soutien médical,31336.0,5,55,8
35,Fatoumata Coulibaly,Féminin,61.0,Sahel,Soum,Déplacé interne,6,Aide alimentaire,36510.0,3,100,7
776,Abdoul Tapsoba,Masculin,57.0,Sahel,Séno,Déplacé interne,1,Soutien médical,17727.0,6,57,2
2557,Safi Zongo,Féminin,53.0,Centre,Ganzourgou,Réfugié,2,Soutien médical,30109.0,4,62,7
1479,Fatoumata Ouedraogo,Féminin,31.0,Centre,Kadiogo,Communauté hôte,8,Kit de survie,68673.0,5,48,9
1391,Abdoul Ilboudo,Masculin,67.0,Nord,Loroum,Communauté hôte,10,Aide alimentaire,53810.0,6,72,1
2140,Haoua Ilboudo,Féminin,27.0,Nord,Loroum,Réfugié,3,Abri d'urgence,144895.0,2,66,5
1364,Mariam Sanon,Féminin,53.0,Sahel,Séno,Déplacé interne,7,Soutien médical,36388.0,3,86,10
2613,Drissa Ilboudo,Masculin,61.0,Est,Tapoa,Réfugié,10,Soutien médical,50715.0,6,100,5
2042,Clarisse Diallo,Féminin,53.0,Boucle du Mouhoun,Banwa,Réfugié,6,Aide alimentaire,33872.0,4,70,4
242,Maimouna Tapsoba,Féminin,19.0,Boucle du Mouhoun,Banwa,Communauté hôte,1,Kit de survie,83790.0,6,39,8
2062,Safi Nana,Féminin,70.0,Nord,Yatenga,Retourné,8,Aide alimentaire,48285.0,4,85,11
2364,Fatoumata Zongo,Féminin,43.0,Sahel,Oudalan,Retourné,3,Soutien médical,29775.0,1,68,4
601,Issouf Traore,Masculin,24.0,Centre,Ganzourgou,Réfugié,2,Aide alimentaire,34475.0,3,61,7
2436,Rasmane Ouedraogo,Masculin,41.0,Centre,Ganzourgou,Retourné,9,Aide alimentaire,43125.0,1,63,1
1298,Yacouba Toe,Masculin,25.0,Centre,Ganzourgou,Réfugié,1,Aide alimentaire,46040.0,4,67,1
2215,Salamata Sanon,Féminin,57.0,Centre,Oubritenga,Réfugié,10,Aide alimentaire,63538.0,6,70,6
